date,close
2020-01-01,100.18905338179353
2020-01-02,99.66630494031278
2020-01-03,99.2532413969209
2020-01-04,96.81177401428104
2020-01-05,98.61148139700194
2020-01-06,99.75564726903917
2020-01-07,99.43022443217134
2020-01-08,100.204031018899
2020-01-09,100.48524168869665
2020-01-10,99.9314188522726
2020-01-11,100.90898630339863
2020-01-12,100.59842975673948
2020-01-13,100.26960585268152
2020-01-14,99.47745909732262
2020-01-15,99.93241716856348
2020-01-16,99.8332191168461
2020-01-17,100.37850783081078
2020-01-18,99.77132213094013
2020-01-19,99.898149978052
2020-01-20,99.00587593462221
2020-01-21,99.84734090699236
2020-01-22,100.03537599397305
2020-01-23,100.36594700210837
2020-01-24,100.77645091507863
2020-01-25,99.7656934149253
2020-01-26,100.54887441106938
2020-01-27,102.60557722941175
2020-01-28,100.96713472617623
2020-01-29,99.23772325902173
2020-01-30,97.73289184515741
2020-01-31,98.57435073861141
2020-02-01,98.70306639608549
2020-02-02,99.78140883682478
2020-02-03,100.50383970913228
2020-02-04,100.71441152150756
2020-02-05,100.99844966675794
2020-02-06,100.8286891690348
2020-02-07,101.69714938024632
2020-02-08,100.56743341846555
2020-02-09,100.14557459228723
2020-02-10,100.38851344538597
2020-02-11,102.1899343038353
2020-02-12,101.4254701881149
2020-02-13,100.34640972897796
2020-02-14,99.78312253047393
2020-02-15,100.75239473161209
2020-02-16,100.51738922472026
2020-02-17,101.84173624395721
2020-02-18,99.9692067263512
2020-02-19,101.09772986825168
2020-02-20,102.13259610818122
2020-02-21,100.71393041837973
2020-02-22,100.86751230491569
2020-02-23,102.08326994011023
2020-02-24,102.17118898241975
2020-02-25,103.17089040457152
2020-02-26,105.54577731788866
2020-02-27,105.819709572481
2020-02-28,105.53932725853807
2020-02-29,104.76827509871853
2020-03-01,105.41633970026301
2020-03-02,105.21960963390529
2020-03-03,105.04086326311122
2020-03-04,104.93560348469619
2020-03-05,105.58547313728168
2020-03-06,104.51913352511677
2020-03-07,102.98925703444621
2020-03-08,100.55538033729728
2020-03-09,101.75405123668736
2020-03-10,101.82784459627062
2020-03-11,103.33796400939296
2020-03-12,103.32900771128257
2020-03-13,102.58685225608339
2020-03-14,103.06478155488306
2020-03-15,102.98819314194586
2020-03-16,101.73400647997222
2020-03-17,100.84893989852145
2020-03-18,102.61571921600604
2020-03-19,102.97006981132957
2020-03-20,103.38645634635974
2020-03-21,103.10990462803873
2020-03-22,102.42018506427263
2020-03-23,103.31184087984357
2020-03-24,103.20721442716987
2020-03-25,102.44810631542195
2020-03-26,102.31397779607241
2020-03-27,101.40837177935005
2020-03-28,101.59841761794117
2020-03-29,102.7276452480102
2020-03-30,101.89156008186696
2020-03-31,103.32010408703773
2020-04-01,78.56972473972391
2020-04-02,78.72313690244786
2020-04-03,77.88675037714367
2020-04-04,77.66451521078933
2020-04-05,77.71191962328346
2020-04-06,77.27723467711003
2020-04-07,76.57434678153753
2020-04-08,75.89646059087387
2020-04-09,75.07530064162302
2020-04-10,73.50522064869858
2020-04-11,73.24225103762112
2020-04-12,73.64340924723126
2020-04-13,74.55181117232401
2020-04-14,75.19891390087011
2020-04-15,77.65625042321254
2020-04-16,77.97493205829038
2020-04-17,77.51859816435837
2020-04-18,79.39023280137442
2020-04-19,78.34301470778034
2020-04-20,79.31149231730257
2020-04-21,78.35634754757788
2020-04-22,78.71045920517938
2020-04-23,76.74206245294151
2020-04-24,77.64133616059212
2020-04-25,77.48308854532056
2020-04-26,76.51540707359635
2020-04-27,78.19382611235851
2020-04-28,78.95918079612463
2020-04-29,79.004988631904
2020-04-30,78.25954524311388
2020-05-01,78.21618265295211
2020-05-02,78.05225388999693
2020-05-03,78.77703038353802
2020-05-04,79.57510556469781
2020-05-05,78.90734918493507
2020-05-06,78.35797862417803
2020-05-07,77.82591329639942
2020-05-08,76.47659605014151
2020-05-09,75.8850211672503
2020-05-10,75.7926131020439
2020-05-11,76.48356504664955
2020-05-12,77.80394453601633
2020-05-13,76.995598658457
2020-05-14,77.54657519033829
2020-05-15,77.10211836463274
2020-05-16,79.17730614094813
2020-05-17,79.12858259632243
2020-05-18,79.63070956673104
2020-05-19,78.69454741359321
2020-05-20,77.88385794929377
2020-05-21,78.08555325016441
2020-05-22,77.70149879966829
2020-05-23,78.05478739223884
2020-05-24,76.49296327295309
2020-05-25,77.15496824310202
2020-05-26,76.2554878853223
2020-05-27,77.97791128168859
2020-05-28,77.68944403962061
2020-05-29,78.78670907650658
2020-05-30,77.39172575364356
2020-05-31,77.82067199815845
2020-06-01,76.93264234736385
2020-06-02,76.44575327867793
2020-06-03,76.47034966086918
2020-06-04,76.15327469393455
2020-06-05,76.41753031908104
2020-06-06,77.16518574788724
2020-06-07,77.8179678869771
2020-06-08,77.73048640408365
2020-06-09,76.3670558940993
2020-06-10,75.56240978759047
2020-06-11,75.3666535791127
2020-06-12,73.24482760651071
2020-06-13,73.99690819573149
2020-06-14,73.75727000340247
2020-06-15,73.50595070479558
2020-06-16,74.45432691543267
2020-06-17,75.12223742168209
2020-06-18,75.34323838800461
2020-06-19,74.34190480077115
2020-06-20,74.65232637705755
2020-06-21,74.99850391561428
2020-06-22,74.11373058184704
2020-06-23,75.15704242704246
2020-06-24,75.66492960924904
2020-06-25,73.6953052427328
2020-06-26,73.8172546924031
2020-06-27,72.55255669842956
2020-06-28,73.68887184668642
2020-06-29,74.495899804229
2020-06-30,73.39230905416566
2020-07-01,72.5074363545181
2020-07-02,72.60928963926206
2020-07-03,72.37047882110356
2020-07-04,73.89568190127683
2020-07-05,74.63665571845601
2020-07-06,74.35422847118431
2020-07-07,74.93162440486071
2020-07-08,72.89934509834731
2020-07-09,73.20920978576416
2020-07-10,74.07561684476603
2020-07-11,73.8966643336901
2020-07-12,73.18645014238254
2020-07-13,73.75228359575611
2020-07-14,75.71089832337158
2020-07-15,75.91576725755829
2020-07-16,74.79508959439303
2020-07-17,76.24089438231248
2020-07-18,74.36234690192411
2020-07-19,74.8655517572559
2020-07-20,74.28359710809536
2020-07-21,75.21419553918446
2020-07-22,74.36472117136145
2020-07-23,75.68856897721422
2020-07-24,75.98884206763468
2020-07-25,74.26200143619491
2020-07-26,72.28818840799012
2020-07-27,71.97209289532516
2020-07-28,73.26630452373576
2020-07-29,73.39333455897913
2020-07-30,73.46045526148293
2020-07-31,73.22455142781527
2020-08-01,73.96245159774328
2020-08-02,74.33977839443817
2020-08-03,74.62012426808045
2020-08-04,73.63540132672253
2020-08-05,74.82325463507952
2020-08-06,76.1863350478049
2020-08-07,74.88498152757992
2020-08-08,77.18647666042489
2020-08-09,77.90898325017838
2020-08-10,77.4209772537969
2020-08-11,75.51662134765337
2020-08-12,76.17346776568367
2020-08-13,76.73097913908299
2020-08-14,76.13534731475286
2020-08-15,74.34479404776845
2020-08-16,75.46927080565263
2020-08-17,74.88095185255895
2020-08-18,74.40920677731928
2020-08-19,77.2548518518288
2020-08-20,79.38282404877859
2020-08-21,80.3365607802717
2020-08-22,79.88113975640587
2020-08-23,80.5306010303843
2020-08-24,78.24913125309646
2020-08-25,78.35566395467399
2020-08-26,77.59584567289167
2020-08-27,76.310240529227
2020-08-28,74.72743606498913
2020-08-29,75.25257766286425
2020-08-30,75.34187803617766
2020-08-31,75.50160170017782
2020-09-01,76.3439777554344
2020-09-02,75.49789398676903
2020-09-03,74.26230953230012
2020-09-04,72.48594414738187
2020-09-05,72.15074757345519
2020-09-06,72.91090378200767
2020-09-07,72.76148025673162
2020-09-08,73.40260844708335
2020-09-09,72.22155473347854
2020-09-10,71.75243340160682
2020-09-11,70.98649672022549
2020-09-12,69.7381189099898
2020-09-13,71.59759244725069
2020-09-14,72.44973321951849
2020-09-15,71.68793266724136
2020-09-16,70.92191545905159
2020-09-17,70.86471860524641
2020-09-18,69.42266470247783
2020-09-19,69.85849186836226
2020-09-20,68.56425309319899
2020-09-21,68.19382011832809
2020-09-22,67.16899749420011
2020-09-23,66.68914920446528
2020-09-24,65.3579920239003
2020-09-25,63.78516999687396
2020-09-26,62.8190291191471
2020-09-27,62.1390192614771
2020-09-28,61.844129831774474
2020-09-29,61.91311346391532
2020-09-30,63.440009573761714
2020-10-01,64.25226140432363
2020-10-02,63.99936220263721
2020-10-03,85.81507095992062
2020-10-04,85.12617369537976
2020-10-05,86.57466508199671
2020-10-06,87.12414204443762
2020-10-07,85.76830270976608
2020-10-08,86.52368823323975
2020-10-09,87.33978058585754
2020-10-10,84.6541852962051
2020-10-11,83.90609034195397
2020-10-12,83.4322678223355
2020-10-13,81.50375557053528
2020-10-14,80.43657807822265
2020-10-15,79.48821989002982
2020-10-16,79.99531569539556
2020-10-17,80.29577887312607
2020-10-18,82.92195270174467
2020-10-19,82.52769329836056
2020-10-20,83.68092429220168
2020-10-21,83.75977076758224
2020-10-22,84.030696546553
2020-10-23,82.87106672926681
2020-10-24,80.96016695132437
2020-10-25,80.19301872550716
2020-10-26,80.95518729722048
2020-10-27,82.53799290924593
2020-10-28,83.14198396011122
2020-10-29,83.64026486995442
2020-10-30,82.80149801598006
2020-10-31,84.33579186129599
2020-11-01,85.67959818169285
2020-11-02,85.1487656945237
2020-11-03,85.10239502532983
2020-11-04,103.05359646040196
2020-11-05,104.52080334578584
2020-11-06,104.92715751481565
2020-11-07,104.83209284565528
2020-11-08,105.23899284607818
2020-11-09,105.6796151364467
2020-11-10,105.26811843304384
2020-11-11,104.0265532473009
2020-11-12,102.742807878586
2020-11-13,101.00444136547449
2020-11-14,101.46569438597133
2020-11-15,127.71407614909383
2020-11-16,126.01500685145727
2020-11-17,126.15329431028216
2020-11-18,126.56427825288826
2020-11-19,125.57965257562675
2020-11-20,125.78407837769414
2020-11-21,124.68714147877577
2020-11-22,125.8875435977639
2020-11-23,125.29329454145233
2020-11-24,125.3938549249436
2020-11-25,126.07809650993813
2020-11-26,125.64827714074582
2020-11-27,123.85704631790477
2020-11-28,123.32579065896932
2020-11-29,124.08878592661574
2020-11-30,124.0042532693223
2020-12-01,124.23404245328626
2020-12-02,123.15364064638132
2020-12-03,123.29686355719686
2020-12-04,124.02503054711568
2020-12-05,124.06147856760629
2020-12-06,125.96949315792641
2020-12-07,125.76169957966587
2020-12-08,124.72034934332854
2020-12-09,123.10269010098243
2020-12-10,124.25469599217512
2020-12-11,124.19567774837861
2020-12-12,125.20729952824107
2020-12-13,125.66496844701314
2020-12-14,127.29005273758894
2020-12-15,128.55616010035007
2020-12-16,128.17860553818173
2020-12-17,128.45249043909593
2020-12-18,129.53786243176899
2020-12-19,128.30178728771364
2020-12-20,129.75268326277444
2020-12-21,130.96467660508668
2020-12-22,131.94760246839812
2020-12-23,131.7466703074811
2020-12-24,132.04881134722405
2020-12-25,130.93157210632185
2020-12-26,130.9895262801573
2020-12-27,130.40214675871786
2020-12-28,130.4887107240603
2020-12-29,129.99408446125932
2020-12-30,130.27788797317854
2020-12-31,131.4572201495135
2021-01-01,130.14761696559884
2021-01-02,131.07300784112277
2021-01-03,129.08119527160525
2021-01-04,126.9201619210781
2021-01-05,126.80079324468001
2021-01-06,126.80752262631911
2021-01-07,127.25032347996498
2021-01-08,125.60293820979753
2021-01-09,125.54299956705236
2021-01-10,125.66952426428
2021-01-11,126.92472924745117
2021-01-12,126.82088966194459
2021-01-13,127.34988141026605
2021-01-14,126.37245585993752
2021-01-15,126.18490122613743
2021-01-16,125.73936590499893
2021-01-17,126.44267028366052
2021-01-18,125.45385100631731
2021-01-19,124.6195285491873
2021-01-20,125.19551671773425
2021-01-21,126.98495337989056
2021-01-22,127.36765671042008
2021-01-23,127.67121700384853
2021-01-24,127.3250746102606
2021-01-25,128.41349983915595
2021-01-26,128.95341679581276
2021-01-27,130.68660951517404
2021-01-28,131.01732102551895
2021-01-29,130.06864410774125
2021-01-30,129.49870260691847
2021-01-31,128.5112980538329
2021-02-01,127.26047716092253
2021-02-02,128.52419458745425
2021-02-03,129.3315314955525
2021-02-04,128.09288711974335
2021-02-05,129.8742078026337
2021-02-06,130.1187685287998
2021-02-07,129.16187654019942
2021-02-08,129.54809848163907
2021-02-09,129.47890422628413
2021-02-10,128.70624947212758
2021-02-11,126.76331517970495
2021-02-12,126.80003508412949
2021-02-13,127.0920309320309
2021-02-14,124.51295355149811
2021-02-15,125.06786088066139
2021-02-16,125.68549419593501
2021-02-17,125.21569858853422
2021-02-18,125.32782164344566
2021-02-19,125.04716348115672
2021-02-20,124.21006091525348
2021-02-21,123.85000593476437
2021-02-22,125.20160976943913
2021-02-23,123.75099268200846
2021-02-24,123.98818496276846
2021-02-25,124.17230271838271
